date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
09:51:56	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/5f0c5e18e07ed297da2ef947a303e28b?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/5f0c5e18e07ed297da2ef947a303e28be843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:57	981/981	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/f6de965e4af13aa5f1b75ea514617c00?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/f6de965e4af13aa5f1b75ea514617c00e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:58	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/09b253d3fad87836b9334a1b7adbf3a7?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/09b253d3fad87836b9334a1b7adbf3a7e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:51:59	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/bc79497e55ac95377066d7433377f7ac?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/bc79497e55ac95377066d7433377f7ace843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:52:00	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/f495fbf05fc083328ebe391e7712f65a?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/f495fbf05fc083328ebe391e7712f65ae843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:52:01	1456/1456	---M--	200	added ('OK')	image/jpeg	date:Thu,%2028%20May%202015%2006:36:52%20GMT	https://secure.gravatar.com/avatar/9e6b62dc064d7fbe722a9b2018e01c9e?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/9e6b62dc064d7fbe722a9b2018e01c9ee843.jpeg	(from https://www.classcentral.com/report/india-online-degrees/)
09:52:02	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/63c8eb48b2e5a34c153099d03633d31d?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/63c8eb48b2e5a34c153099d03633d31de843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:52:03	3047/3047	---M--	200	added ('OK')	image/png	date:Tue,%2020%20Aug%202019%2017:15:22%20GMT	https://secure.gravatar.com/avatar/d68a57988380301bd94ac0a9586cd55c?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/d68a57988380301bd94ac0a9586cd55ce843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:52:04	1408/1408	---M--	200	added ('OK')	image/jpeg	date:Mon,%2002%20Sep%202019%2012:48:55%20GMT	https://secure.gravatar.com/avatar/f47675a45540d7087f010789d757a48f?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/f47675a45540d7087f010789d757a48fe843.jpeg	(from https://www.classcentral.com/report/india-online-degrees/)
09:52:05	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/079e4c4d2dc3126f37d0b2aadd3b005e?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/079e4c4d2dc3126f37d0b2aadd3b005ee843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:52:06	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/93f94c1abe33e1be56d78941beaef951?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/93f94c1abe33e1be56d78941beaef951e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:52:07	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/37794c9b932ca0cb807fd1f5abe7030f?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/37794c9b932ca0cb807fd1f5abe7030fe843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:52:08	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/fc06ed5d29e54dbdd30cba43516e6677?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/fc06ed5d29e54dbdd30cba43516e6677e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:52:09	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/a6690817a0ae1a83dee421a835360671?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/a6690817a0ae1a83dee421a835360671e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:52:10	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/0f03b75adcc185e967bb3785115ff07c?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/0f03b75adcc185e967bb3785115ff07ce843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:52:11	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/15c7d930ee1471f5b6cd045410d5be58?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/15c7d930ee1471f5b6cd045410d5be58e843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:52:12	1541/1541	---M--	200	added ('OK')	image/jpeg	date:Wed,%2030%20Mar%202022%2010:06:09%20GMT	https://secure.gravatar.com/avatar/46fd1af2cde9191a4f16eec4cfb31b70?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/46fd1af2cde9191a4f16eec4cfb31b70e843.jpeg	(from https://www.classcentral.com/report/india-online-degrees/)
09:52:13	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/1b883b134118ffc5730f0277d388af4e?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/1b883b134118ffc5730f0277d388af4ee843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:52:14	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/67280095eede7981fb01ca2f9abc2bfb?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/67280095eede7981fb01ca2f9abc2bfbe843.png	(from https://www.classcentral.com/report/india-online-degrees/)
09:52:16	56116/56116	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Feb%202023%2012:52:15%20GMT	https://www.classcentral.com/report/wp-json/wp/v2/posts/65630	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-json/wp/v2/posts/65630.json	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:16	2815/2815	---MCZ	200	added ('OK')	application/json	date:Wed,%2015%20Feb%202023%2012:52:16%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fmooc-based-masters-degree%2F	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-json/oembed/1.0/embede95f.json	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:16	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Wed,%2015%20Feb%202023%2012:52:16%20GMT	https://www.classcentral.com/report/?p=65630	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/index127b.html	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:18	2956/2956	---MCZ	200	added ('OK')	text/xml	date:Wed,%2015%20Feb%202023%2012:52:17%20GMT	https://www.classcentral.com/report/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fwww.classcentral.com%2Freport%2Fmooc-based-masters-degree%2F&format=xml	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-json/oembed/1.0/embed8bc1	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:19	89175/89175	---M--	200	added ('OK')	image/png	etag:%2260b43fec-15c57%22	https://www.classcentral.com/report/wp-content/uploads/2021/05/collection-india-ugc-approved-online-degrees-social.png	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-content/uploads/2021/05/collection-india-ugc-approved-online-degrees-social.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:20	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/2c5f8cde769bc0ac550ca931c62bfb9e?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/2c5f8cde769bc0ac550ca931c62bfb9ee843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:21	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/2fba27596d0724b3a4722584d0ed1eaf?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/2fba27596d0724b3a4722584d0ed1eafe843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:22	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/a5fc30c78b6c007cf64793b94304dfc5?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/a5fc30c78b6c007cf64793b94304dfc5e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:22	70518/70518	---M--	200	added ('OK')	image/jpeg	etag:%225bd2d005-11376%22	https://www.classcentral.com/report/wp-content/uploads/2016/12/Udacity-Georgia-Tech-OMSCS-Meetup-SXSWedu-2016.jpg	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/www.classcentral.com/report/wp-content/uploads/2016/12/Udacity-Georgia-Tech-OMSCS-Meetup-SXSWedu-2016.jpg	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:23	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/21737702ee59146508f5a515d2c6e3e2?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/21737702ee59146508f5a515d2c6e3e2e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:24	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/b2c304c39d1d8a8a068d31f884ebcdc7?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/b2c304c39d1d8a8a068d31f884ebcdc7e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:25	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/003d2baf675acbcfbc0ebb41a2a69779?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/003d2baf675acbcfbc0ebb41a2a69779e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:26	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/1122010ee3da0b8fea4ef410af20029c?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/1122010ee3da0b8fea4ef410af20029ce843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:27	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/61dc3c45c69df368f1a4452b3c4843bb?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/61dc3c45c69df368f1a4452b3c4843bbe843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:28	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/96fbd1fd6988cc0a50c1476b037cba69?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/96fbd1fd6988cc0a50c1476b037cba69e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:29	702/702	---M--	200	added ('OK')	image/png	date:Tue,%2002%20Jul%202019%2005:45:44%20GMT	https://secure.gravatar.com/avatar/f78936e17bb6979b6ba323bd75f188d8?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/f78936e17bb6979b6ba323bd75f188d8e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:30	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/4997216be575e10514767a585eaeea04?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/4997216be575e10514767a585eaeea04e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:31	1468/1468	---M--	200	added ('OK')	image/jpeg	date:Wed,%2027%20Feb%202019%2011:59:12%20GMT	https://secure.gravatar.com/avatar/85a2523ecf8e73dacdf79795f53b4fb9?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/85a2523ecf8e73dacdf79795f53b4fb9e843.jpeg	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:32	3070/3070	---M--	200	added ('OK')	image/png	date:Tue,%2027%20Nov%202018%2002:24:44%20GMT	https://secure.gravatar.com/avatar/6884592634ee7a6767da98de9a2292f2?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/6884592634ee7a6767da98de9a2292f2e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:33	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/1f4455df392466fdf4b8e4886367f4fc?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/1f4455df392466fdf4b8e4886367f4fce843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:34	1923/1923	---M--	200	added ('OK')	image/png	date:Thu,%2024%20Feb%202022%2011:10:19%20GMT	https://secure.gravatar.com/avatar/d7eb539ce98d5a298c7f841aeabb0e1a?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/d7eb539ce98d5a298c7f841aeabb0e1ae843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:35	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/2eeaa3334c490c15a9d65d0c78771f38?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/2eeaa3334c490c15a9d65d0c78771f38e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:36	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/cd34153b969d91b3f55a50fc105bfe73?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/cd34153b969d91b3f55a50fc105bfe73e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:37	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/b9cc166038b131c7698ed07154fb088f?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/b9cc166038b131c7698ed07154fb088fe843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:38	990/990	---M--	200	added ('OK')	image/jpeg	date:Thu,%2019%20Nov%202009%2001:05:00%20GMT	https://secure.gravatar.com/avatar/35d5ba8138809e5b23a3306a63d16178?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/35d5ba8138809e5b23a3306a63d16178e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:39	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/de205b4668f40b22a2022dc00215f7f8?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/de205b4668f40b22a2022dc00215f7f8e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:40	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/1cf78632252345daf97d3ef3172a1ff2?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/1cf78632252345daf97d3ef3172a1ff2e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:41	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/943a94f64d8939632c0f74ff40e38aa0?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/943a94f64d8939632c0f74ff40e38aa0e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:42	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/9982bc6bd019c0940a3a8f0ae70cc6f5?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/9982bc6bd019c0940a3a8f0ae70cc6f5e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:43	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/dae916a6316c3421fd42193bc8a06332?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/dae916a6316c3421fd42193bc8a06332e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:44	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/9ca49c215e7de08ac85b7833f634d1b8?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/9ca49c215e7de08ac85b7833f634d1b8e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
09:52:45	990/990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2011%20Jan%201984%2008:00:00%20GMT	https://secure.gravatar.com/avatar/a98999392e9a52ff425fc40a4f554d06?s=35&d=mm&r=g	/home/mauri/Documents/Temporary/HTTrack-copy/scraping-challenge/secure.gravatar.com/avatar/a98999392e9a52ff425fc40a4f554d06e843.png	(from https://www.classcentral.com/report/mooc-based-masters-degree/)
